product_id,product_url,ingredients,ok,error
659,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000227932&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=659,"정제수, 메틸프로판다이올, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 베타인, 셀룰로오스, 알지닌, 카보머, 부틸렌글라이콜, 에틸헥실글리세린, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 판테놀, 황련뿌리추출물, 트라이소듐에틸렌다이아민다이석시네이트, 실버위드추출물, 아데노신, 폴리 쿼터늄-51, 귀리커넬추출물, 아티초크잎추출물, 베타-글루칸, 소듐하이알루로네이트, 다이소듐이디티에이, 하이드로제네이티드레시틴, 녹차수, 말라카이트추출물, 병풀추출물, 징크피씨에이(10ppm), 병풀잎추출물, 효모발효물, 병풀뿌리추출물, 락토코쿠스발효용해물, 프룩토올리고사카라이드, 향부자추출물, 아시아티코사이드, 마데카소사이드, 펜틸렌글라이콜, 칡뿌리추출물, 대왕 소나무잎추출물, 당느릅나무뿌리추출물, 달맞이꽃꽃추출물, 프로판다이올, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 살리실릭애씨드, 하이알루로닉애씨드,엑토인, 글루코노락톤, 포타슘하이알루로네이트, 카프릴로일살리실릭애씨드소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 소듐클로라이드, 수크로오스다이스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 하이드록시프로필사이클로덱스트린, 밀싹추출물, 보리잎추출물(0.0025ppm), 마데카식애씨드, 아시아틱애씨드",True,
660,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000227984&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=660,"정제수, 온천수*, 에탄올, 글리세린, 다이글리세린, 아이소도데케인, 아이소데실네오펜타노에이트, 알루미늄전분옥테닐석시네이트, 부틸렌글라이콜, 폴리메틸메타크릴레이트, 피티에프이, 세테아릴아이소노나노에이트, 다이메티콘, 다이메티콘/비스-아이소부틸피피지-20크로스폴리머, 폴리아크릴레이트-13, 세틸알코올, 라우릴글루코사이드, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 폴리아이소부텐, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 소듐폴리아크릴레이트, 렌틸콩추출물, o-사이멘-5-올, 소듐하이드록사이드, 폴리솔베이트20, 솔비탄아이소스테아레이트, 페녹시에탄올, 창과감초뿌리추출물, 에틸헥실글리세린, 토코페롤, 청색1호, 향료 *100,000ppm",True,
661,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=661,"콜라겐수, 정제수, 다이프로필렌글라이콜, 메틸글루세스-20, 메틸프로판다이올, 판테놀, 글리세린, 다이페닐다이메티콘, 1,2-헥산다이올, 나이아신아마이드, 트라이에틸헥사노인, 소듐디엔에이, 베타인, 하이드로제네이티드레시틴, 폴리글리세릴-10올리에이트, 레시틴, 소듐폴리아크릴레이트, 글라이코실트레할로오스, 잔탄검, 하이드로제네이티드스타치하이드롤리세이트, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 폴리아이소부텐, 에틸헥실글리세린, 한련초추출물, 향료, 아데노신, 소듐포스페이트, 다이소듐이디티에이, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 솔비탄올리에이트, 카프릴릴/카프릴글루코사이드, 울금뿌리추출물, 폴리쿼터늄-51, 참산호말추출물, 에스에이치-올리고펩타이드-1",True,
662,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228260&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=662,"정제수, 글리세린, 다이프로필렌글라이콜, 스쿠알란, 펜타에리스리틸테트라에틸헥사노에이트, 메틸트라이메티콘, 나이아신아마이드, 부틸렌글라이콜, 베타인, 니코틴아마이드모노뉴클레오타이드, 메틸프로판다이올, 폴리솔베이트60, 글리세릴스테아레이트, 글리세릴스테아레이트에스이, 폴리메틸실세스퀴옥세인, 아라키딜알코올, C14-22알코올, 베헤닐알코올, 카보머, 알지닌, 하이드로제네이티드캐스터오일/세바식애씨드코폴리머, 아라키딜글루코사이드, 에틸헥실글리세린, C12-20알킬글루코사이드, 니코틴아마이드아데닌다이뉴클레오타이드, 알란토인, 판테놀, 카프릴하이드록사믹애씨드, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 향료, 폴리아이소부텐, 아데노신, 인도멀구슬나무꽃추출물, 1,2-헥산다이올, 홀리바질잎추출물, 덱스트린, 카카오추출물, 다이소듐이디티에이, 인도멀구슬나무잎추출물, 레몬밤잎추출물, 울금뿌리추출물, 레스베라트롤, 소듐하이알루로네이트, 참산호말추출물, 폴리쿼터늄-51, 카프릴릴/카프릴글루코사이드, 솔비탄올리에이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",True,
663,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228599&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=663,"정제수, 부틸렌글라이콜, 글리세린, 아이소펜틸다이올, 1,2-헥산다이올, 세틸에틸헥사노에이트, 나이아신아마이드, 다마스크장미꽃수, 아이리쉬모스추출물, 사탕수수추출물, 편백오일, 장미꽃오일, 소듐하이알루로네이트, 장미추출물, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 스쿠알란, 베타인, 판테놀, 폴리아크릴레이트크로스폴리머-6, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 소듐스테아로일글루타메이트, 소듐폴리아크릴레이트, 하이드로제네이티드레시틴, 세테아릴글루코사이드, 에틸헥실글리세린, 아데노신, 시트릭애씨드, 솔비탄아이소스테아레이트, 소듐파이테이트, 덱스트린, 베타-글루칸, 다이프로필렌글라이콜, 사이아노코발아민, 펜틸렌글라이콜, 소듐디엔에이, 토코페롤, 카프릴릴/카프릴글루코사이드, 세라마이드엔피, 올리고펩타이드-1, 세테아릴알코올, 잔탄검, 치자추출물",True,
664,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228603&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=664,"정제수,글리세린,락틱애씨드,옥틸도데실미리스테이트,부틸렌글라이콜,비스-피이지-18메틸에터다이메틸실레인,다이메티콘,피피지-24-글리세레스-24,소듐하이드록사이드,하이드로제네이티드레시틴,글리세레스-26,폴리솔베이트80,소듐하이알루로네이트,카페인,알로에베라잎수,C13-14아이소파라핀,소듐폴리아스파테이트,트레할로오스,소듐스테아로일글루타메이트,글리시레티닉애씨드,수크로오스,라우레스-7,잔탄검,다이메티콘/피이지-10/15크로스폴리머,폴리아크릴아마이드,토코페릴아세테이트,마그네슘아스코빌포스페이트,비에이치티,다이소듐이디티에이,페녹시에탄올,포타슘솔베이트,마이카,티타늄디옥사이드,적색산화철",True,
665,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228895&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=665,"쇠비름수, 부틸렌글라이콜, 아보카도오일, 다이프로필렌글라이콜,달맞이꽃오일, 올리브오일, 아마씨오일, 글리세린, 나이아신아마이드, 판테놀, 캐놀라오일, 정제수, 1,2-헥산다이올, 레티놀, 바쿠치올, 글라이신, 세린,글루타믹애씨드, 프롤린, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 발린, 트레오닌, 아이소류신, 히스티딘, 페닐알라닌, 메티오닌, 시스테인, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 바실러스발효물, 에칠아스코빌에텔, 스쿠알란, 쇠비름추출물, 고삼뿌리추출물, 녹차추출물, 당느릅나무뿌리추출물, 병풀잎추출물, 서양민들레잎추출물, 스페인감초뿌리추출물, 약모밀추출물, 인동덩굴꽃추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 알란토인, 로즈마리잎오일, 한련초추출물, 아데노신, 한련초잎추출물, 편백오일, 티트리잎오일, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물,드럼스틱씨오일, 소듐클로라이드, 세라마이드엔피, 홀리바질잎추출물, 카프릴릴글라이콜, 참산호말추출물, 카프릴릭/카프릭트라이글리세라이드, 시트릭애씨드, 다이소듐이디티에이, 리모넨",True,
666,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228896&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=666,"아스퍼질러스/쌀발효여과물 (555,000ppm)*, 부틸렌글라이콜*, 글리세린, 정제수, 스쿠알란, 쌀겨오일, 나이아신아마이드*, 올리브오일, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 아스퍼질러스/쌀발효추출물*, 하이드록시에틸우레아, 1,2-헥산다이올, 트라이라우레스-4포스페이트, 에칠아스코빌에텔*, 효모폴리펩타이드, 아세틸헥사펩타이드-1, 올리고펩타이드-4, 카퍼트라이펩타이드-1, 아세틸테트라펩타이드-5, 팔미토일트라이펩타이드-1, 팔미토일트라이펩타이드-5, 팔미토일펜타펩타이드-4, 헥사펩타이드-3, 페룰릭애씨드*, 트라넥사믹애씨드*, 스페인감초뿌리추출물, 코직애씨드*, 판테놀, 소듐하이알루로네이트, 하이드로제네이티드레시틴, 베르가모트껍질오일, 셀룰로오스검, 편백오일, 로즈마리잎오일, 에틸헥실글리세린, 알란토인, 아데노신, 바이오사카라이드검-1, 토코페롤, 프로테아제*, 글라이신*, 세린*, 글루타믹애씨드*, 덱스트린, 카카오추출물, 프롤린*, 아스파틱애씨드*, 류신*, 카프릴릴글라이콜, 알라닌*, 라이신*, 알지닌*, 타이로신*, 발린*, 트레오닌*, 아이소류신*, 히스티딘*, 페닐알라닌*, 메티오닌*, 시스테인*, 다이소듐이디티에이, 리모넨, 리날룰",True,
667,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229094&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=667,"확정세포배양액9, 부틸렌글라이콜, 비피다발효용해물(12.5%), 락토바실러스발효용해물(12.5%), 글리세린, 정제수, 효모/헥사펩타이드-11발효여과추출물, 1,2-헥산다이올, 나이아신아마이드, 에톡시다이글라이콜, 마카다미아씨오일, 소듐하이알루로네이트, 시어버터, 하이드롤라이즈드콜라겐, 펜틸렌글라이콜, 트레할로오스, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트로메타민, 에틸헥실글리세린, 스쿠알란, 하이드로제네이티드폴리데센, 아데노신, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글루코노락톤, 소듐파이테이트, 베타-글루칸, 토코페롤, 카르니틴, 살리실릭애씨드, 폴리글리세릴-10올리에이트, 하이드로제네이티드레시틴, 잔탄검",True,
668,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229191&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=668,"[1제]정제수,부틸렌글라이콜,글리세린,피이지-40캐스터오일,하이드로제네이티드레시틴,카프릴릭/카프릭트라이글리세라이드,돌콩스테롤,1,2-헥산다이올,하이드록시데실유비퀴논(13,200ppm),리모넨,베르가모트오일,토코페릴아세테이트,리날룰,시트랄 [2제]정제수,부틸렌글라이콜,갈락토미세스발효여과물,글리세린,나이아신아마이드,1,2-헥산다이올,요엽후박나무껍질추출물,판테놀,락토바실러스발효물,병풀추출물,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,소듐하이알루로네이트,페녹시에탄올,찔레꽃열매추출물,비자나무추출물,죽절초추출물,산딸나무추출물,파초추출물,프로판다이올,에틸헥실글리세린,피브이엠/엠에이코폴리머,소듐폴리아크릴레이트,소듐하이알루로네이트크로스폴리머,아데노신,셀룰로오스검,하이드롤라이즈드글라이코사미노글리칸,폴리쿼터늄-51,서양산딸기추출물,로우스위트블루베리추출물,아사이팜열매추출물,폴리글루타믹애씨드,크랜베리추출물,빌베리열매추출물,라즈베리추출물,비치스트로베리추출물,흰목이버섯포자낭과추출물,벤질글라이콜,카프릴릴글라이콜,하이드롤라이즈드하이알루로닉애씨드,소듐디엔에이,펜틸렌글라이콜,하이드로제네이티드레시틴,소듐포스페이트,아세틸헥사펩타이드-8,락토바실러스/호밀가루발효물,락토바실러스/소이밀크발효여과물,바실러스/소이빈발효추출물,소듐클로라이드,퉁퉁마디추출물,팔미토일테트라펩타이드-7,가시오가피추출물,맥문동뿌리추출물,하이알루로닉애씨드,팔미토일트라이펩타이드-1,라즈베리케톤,카보머,아텔로콜라겐,데사미도콜라겐,사과추출물,폴리솔베이트20,소듐락테이트,하이드롤라이즈드콜라겐,알에이치-올리고펩타이드-1,수용성콜라겐,소듐아세틸레이티드하이알루로네이트,콜라겐,콜라겐아미노산,블랙체리열매추출물,판토테닉애씨드,폴릭애씨드,피리독신,티아민에이치씨엘,프로콜라겐,에스에이치-올리고펩타이드-5,사이아노코발아민,리보플라빈",True,
669,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229204&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=669,"정제수, 부틸렌글라이콜, 나이아신아마이드, 검은뽕나무잎추출물, 흰버드나무껍질추출물, 1,2-헥산다이올, 로우스위트블루베리추출물, 스페인감초뿌리추출물, 포트마리골드꽃추출물, 효모추출물, 하이드롤라이즈드디엔에이, 글리세레스-26, 글리세린, 피이지-8, 폴리솔베이트20, 아크릴레이트/C10-30 알킬아크릴레이트크로스폴리머, 소듐하이알루로네이트, 알란토인, 판테놀, 에틸헥실글리세린, 잔탄검, 아데노신, 향료, 하이알루로닉애씨드, 소듐하이드록사이드",True,
670,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229219&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=670,정제수 비피다발효용해물 글리세린 펜틸렌글라이콜 다이메티콘 부틸렌글라이콜 옥틸도데칸올 만노오스 소듐하이알루로네이트 하이드록시아세토페논 카프릴릴글라이콜 암모늄폴리아크릴로일다이메틸타우레이트 알파-글루칸올리고사카라이드 다이포타슘글리시리제이트 테트라소듐글루타메이트다이아세테이트 효모추출물 소듐카복시메틸베타-글루칸 아데노신 잔탄검 야콘뿌리즙 소듐벤조에이트 말토덱스트린 시트릭애씨드 아세틱애씨드 락틱애씨드 향료 살리실로일피토스핑고신 락토바실러스,True,
671,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229221&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=671,정제수 비피다발효용해물 글리세린 펜틸렌글라이콜 다이메티콘 부틸렌글라이콜 옥틸도데칸올 만노오스 소듐하이알루로네이트 하이드록시아세토페논 카프릴릴글라이콜 암모늄폴리아크릴로일다이메틸타우레이트 알파-글루칸올리고사카라이드 다이포타슘글리시리제이트 테트라소듐글루타메이트다이아세테이트 효모추출물 소듐카복시메틸베타-글루칸 아데노신 잔탄검 야콘뿌리즙 소듐벤조에이트 말토덱스트린 시트릭애씨드 아세틱애씨드 락틱애씨드 향료 살리실로일피토스핑고신 락토바실러스,True,
672,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229225&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=672,"정제수, 변성알코올, 온천수*, 폴리글리세릴-4카프레이트, 1,2-헥산다이올, 다이글리세린, 글라이콜릭애씨드, 말릭애씨드, 락틱애씨드, 프로판다이올, 소듐하이드록사이드, 잔탄검, 부틸렌글라이콜, 향료, 피토스핑고신, 펜틸렌글라이콜, 징크락테이트, 아시아티코사이드, 스클레로튬검, 알진, 서양톱풀추출물, 창과감초뿌리추출물, 람노오스, 글루코오스, 글루쿠로닉애씨드 *50,000ppm",True,
673,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229350&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=673,"정제수, 프로판다이올, 글리세린, 글리세레스-26, C13-16아이소알케인, 나이아신아마이드, 펜틸렌글라이콜, 달팽이점액여과물(17,550ppm), 스쿠알 란, 1,2-헥산다이올, 헵틸운데실레네이트, 폴리글리세릴-3다이스테아레이트, 부틸렌글라이콜, 글리세릴스테아레이트, 베타인, 다이메틸 아이소소바이드, 하이드로제네이티드폴리데센, 하이드로제네이티드폴리아이소부텐, 운데케인, 하이드로제네이티드폴리(C6-14올레핀), 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드로제네이티드레시틴, 트라이데케인, 향료, 하이드록시아세토페논, 카프릴 릭/카프릭트라이글리세라이드, 마카다미아씨오일, 참마뿌리추출물, 합성플루오르플로고파이트, 맥아추출물, 토코페롤, 레티놀(0.1%), 세틸팔 미테이트, 하이드로제네이티드올리브오일불검화물, 코코-카프릴레이트/카프레이트, 레티닐팔미테이트, 트로메타민, 잔탄검, 솔비탄올 리베이트, 솔비탄팔미테이트, 하이드롤라이즈드옥수수전분, 유채스테롤, 포스파티딜콜린, 하이드록시피나콜론레티노에이트(500ppm), 글리세릴 스테아레이트시트레이트, 아데노신, 베타-글루칸, 콜레스테롤, 한련초추출물, 아이비고드열매추출물, 다이소듐이디티에이, 폴리글리세 릴-4카프레이트, 폴리글리세릴-6카프릴레이트, 소듐폴리아크릴레이트, 수크로오스, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이 드로신나메이트, 알루미늄/마그네슘하이드록사이드스테아레이트, 바이오사카라이드검-1, 폴리에터-1, 콜라겐아미노산(12ppm), 에틸헥실글리세린, 알란토인, 트리스(테트라메틸하이드록시피페리딘올)시트레이트, 글리세릴올리에이트, 라우릴글루코사이드, 폴리글리세릴-6라우레 이트, 미리스틸글루코사이드, 옥틸도데칸올, 하이드롤라이즈드하이알루로닉애씨드, 류코노스톡/무발효여과물, 글라이코리피드, 레티닐 프로피오네이트, 하이드록시데실유비퀴논, 페룰릭애씨드, 팔미토일펜타펩타이드-4",True,
674,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229422&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=674,"정제수, 나이아신아마이드, 프로판다이올, 부틸렌글라이콜, 1,2-헥산다이올, 알파-알부틴, 글리세린, 에칠아스코빌에텔, 비타민나무수, 글루타티온(100ppm), 구아바열매추출물(100ppm), 소듐하이알루로네이트, 아데노신, 병풀잎추출물, 판테놀, 알란토인, 마데카소사이드, 아시아티코사이드, 토코페롤, 하이드로제네이티드레시틴, 펜틸렌글라이콜, 글리세릴폴리메타크릴레이트, 폴리글리세릴-10라우레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 하이드롤라이즈드스클레로튬검, 에틸헥실글리세린, 사이아노코발아민, 잔탄검, 클레리오일, 필리핀오렌지껍질오일, 광곽향오일, 리모넨",True,
675,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229464&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=675,"정제수,메틸프로판다이올,글리세린,카프릴릭/카프릭트라이글리세라이드,다이프로필렌글라이콜,1,2-헥산다이올,나이아신아마이드,메틸글루세스-20,베타인,펜틸렌글라이콜,다시마추출물,한련초잎추출물,실버위드추출물,귀리커넬추출물,아티초크잎추출물,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,아이비고드열매추출물,가지열매추출물,알로에베라꽃추출물,울금뿌리추출물,참산호말추출물,홀리바질잎추출물,하이드로제네이티드레시틴,녹차수,소듐하이알루로네이트,호호바씨오일,옥틸도데세스-16,카보머,트로메타민,잔탄검,에틸헥실글리세린,부틸렌글라이콜,구아검,베타-글루칸,아데노신,폴리쿼터늄-51,아가,다이소듐이디티에이,프룩토올리고사카라이드,락토바실러스,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드하이알루로닉애씨드,판테놀,자일로오스,폴리글루타믹애씨드,토코페롤,글라이코리피드,프로판다이올,다이메틸실란올하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,포타슘하이알루로네이트,하이알루로닉애씨드,하이드록시프로필트라이모늄하이알루로네이트,소듐하이알루로네이트다이메틸실란올,소듐아세틸레이티드하이알루로네이트,리솔레시틴,수크로오스다이스테아레이트,트레할로오스,글리세릴스테아레이트,세테아릴알코올,하이드록시프로필사이클로덱스트린,세라마이드엔피,스테아릭애씨드,콜레스테롤,테트라아세틸피토스핑고신,글라이코스핑고리피드,세라마이드에이피,향료",True,
676,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229502&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=676,"정제수,글리세린,소듐락테이트,다시마추출물,한련초잎추출물,1,2-헥산다이올,글루코노락톤,메틸프로판다이올,나이아신아마이드,빌베리열매추출물,사탕수수추출물,레몬추출물,오렌지추출물,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,울금뿌리추출물,설탕단풍추출물,홀리바질잎추출물,당근추출물,참산호말추출물,하이드로제네이티드레시틴,소듐하이알루로네이트,다이페닐다이메티콘,판테놀,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,폴리아크릴레이트크로스폴리머-6,트라이에틸헥사노인,솔비탄아이소스테아레이트,스쿠알란,폴리글리세릴-3메틸글루코오스다이스테아레이트,글라이콜릭애씨드,하이드록시프로필스타치포스페이트,시트릭애씨드,폴리글리세릴-10올리에이트,에틸헥실글리세린,프룩토올리고사카라이드,피브이피,락틱애씨드,베타-글루칸,폴리솔베이트60,아데노신,다이소듐이디티에이,하이드롤라이즈드하이알루로닉애씨드,사이아노코발아민,3-O-에틸아스코빅애씨드,자일리톨,폴리솔베이트20,레티놀,비에이치티,비에이치에이,향료,살리실릭애씨드",True,
677,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229503&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=677,"정제수, 콜라겐추출물(5%), 글리세린, 소듐락테이트, 수용성콜라겐(2.5%), 하이드롤라이즈드콜라겐(2.4%), 다시마추출물, 한련초잎추출물, 1,2-헥산다이올, 글루코노락톤, 나이아신아마이드, 메틸프로판다이올, 빌베리열매추출물, 다이페닐다이메티콘, 사탕수수추출물, 레몬추출물, 오렌지추출물, 인도멀구슬나무잎추출물, 설탕단풍추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 가지열매추출물, 알로에베라꽃추출물, 홀리바질잎추출물, 울금뿌리추출물, 참산호말추출물, 하이드로제네이티드레시틴, 라벤더오일, 라벤더꽃수, 트라이에틸헥사노인, 판테놀, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아크릴레이트크로스폴리머-6, 솔비탄아이소스테아레이트, 식물성스쿠알란, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글라이콜릭애씨드, 하이드록시프로필스타치포스페이트, 시트릭애씨드, 소듐살리실레이트, 폴리글리세릴-10올리에이트, 프룩토올리고사카라이드, 락틱애씨드, 베타-글루칸, 아데노신, 살리실릭애씨드, 다이소듐이디티에이, 하이드롤라이즈드하이알루로닉애씨드, t-부틸알코올, 사이아노코발아민, 부틸렌글라이콜, 콜라겐아미노산(0.5ppm), 콜라겐(0.4ppm), 류코노스톡/무발효여과물, 하이드롤라이즈드엘라스틴, 펜타에리스리틸테트라아이소스테아레이트, 노나펩타이드-1, 아세틸헥사펩타이드-8, 카퍼트라이펩타이드-1, 트라이펩타이드-1, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 팔미토일펜타펩타이드-4, 헥사펩타이드-9, 소듐콘드로이틴설페이트, 실리카다이메틸실릴레이트, 아텔로콜라겐(0.3ppb), 폴리솔베이트60, 에틸헥실글리세린, 카프릴릴글라이콜, 펜틸렌글라이콜, 리날룰",True,
